date,time,open,max,min,close,value
2013.08.14,00:00,1.32607,1.32801,1.32385,1.32548,56048
2013.08.15,00:00,1.32531,1.33624,1.32054,1.33465,60670
2013.08.16,00:00,1.33461,1.33796,1.33108,1.33279,52674
2013.08.19,00:00,1.33331,1.33742,1.33151,1.33334,46875
2013.08.20,00:00,1.33335,1.34515,1.33232,1.34164,56140
2013.08.21,00:00,1.34151,1.34267,1.33349,1.33527,57267
2013.08.22,00:00,1.33528,1.33728,1.32979,1.33551,57205
2013.08.23,00:00,1.33546,1.34093,1.33330,1.33810,50554
2013.08.26,00:00,1.33831,1.33941,1.33565,1.33678,39547
2013.08.27,00:00,1.33650,1.33984,1.33225,1.33917,59164
2013.08.28,00:00,1.33901,1.33973,1.33048,1.33384,57861
2013.08.29,00:00,1.33382,1.33430,1.32191,1.32396,57551
2013.08.30,00:00,1.32398,1.32544,1.31730,1.32203,59619
2013.09.02,00:00,1.32121,1.32267,1.31834,1.31911,49146
2013.09.03,00:00,1.31887,1.31966,1.31381,1.31694,56677
2013.09.04,00:00,1.31690,1.32174,1.31567,1.32060,53923
2013.09.05,00:00,1.32057,1.32226,1.31101,1.31193,63039
2013.09.06,00:00,1.31182,1.31888,1.31043,1.31761,58893
2013.09.09,00:00,1.31609,1.32804,1.31609,1.32540,52809
2013.09.10,00:00,1.32519,1.32755,1.32297,1.32675,41293
2013.09.11,00:00,1.32664,1.33241,1.32435,1.33099,43128
2013.09.12,00:00,1.33092,1.33244,1.32564,1.32983,44081
2013.09.13,00:00,1.32983,1.33216,1.32533,1.32932,44032
2013.09.16,00:00,1.33528,1.33851,1.33295,1.33314,48628
2013.09.17,00:00,1.33327,1.33691,1.33245,1.33580,45288
2013.09.18,00:00,1.33566,1.35411,1.33378,1.35214,58977
2013.09.19,00:00,1.35198,1.35682,1.35005,1.35291,64680
2013.09.20,00:00,1.35291,1.35483,1.34976,1.35234,51178
2013.09.23,00:00,1.35465,1.35466,1.34791,1.34920,54028
2013.09.24,00:00,1.34916,1.35184,1.34643,1.34727,53366
2013.09.25,00:00,1.34720,1.35370,1.34617,1.35253,40956
2013.09.26,00:00,1.35253,1.35300,1.34719,1.34881,38855
2013.09.27,00:00,1.34844,1.35640,1.34740,1.35207,39583
2013.09.30,00:00,1.34933,1.35556,1.34764,1.35256,60864
2013.10.01,00:00,1.35238,1.35878,1.35138,1.35249,62357
2013.10.02,00:00,1.35256,1.36066,1.35043,1.35785,57018
2013.10.03,00:00,1.35772,1.36456,1.35770,1.36173,55510
2013.10.04,00:00,1.36173,1.36315,1.35381,1.35565,51121
2013.10.07,00:00,1.35628,1.35909,1.35422,1.35806,37899
2013.10.08,00:00,1.35804,1.36068,1.35571,1.35723,40293
2013.10.09,00:00,1.35724,1.36042,1.34852,1.35237,52549
2013.10.10,00:00,1.35215,1.35459,1.34873,1.35198,42937
2013.10.11,00:00,1.35195,1.35815,1.35173,1.35415,40751
2013.10.14,00:00,1.35590,1.35976,1.35450,1.35605,29564
2013.10.15,00:00,1.35594,1.35707,1.34795,1.35227,50810
2013.10.16,00:00,1.35228,1.35673,1.34722,1.35334,53429
2013.10.17,00:00,1.35284,1.36814,1.35153,1.36752,60484
2013.10.18,00:00,1.36748,1.37040,1.36594,1.36837,40957
2013.10.21,00:00,1.36825,1.36883,1.36508,1.36805,33114
2013.10.22,00:00,1.36783,1.37921,1.36618,1.37801,44899
2013.10.23,00:00,1.37794,1.37927,1.37413,1.37755,48592
2013.10.24,00:00,1.37749,1.38249,1.37642,1.38006,51653
2013.10.25,00:00,1.37998,1.38317,1.37741,1.38020,48648
2013.10.28,00:00,1.38048,1.38175,1.37747,1.37843,36379
2013.10.29,00:00,1.37842,1.38131,1.37363,1.37448,56732
2013.10.30,00:00,1.37441,1.37848,1.36956,1.37351,56827
2013.10.31,00:00,1.37336,1.37385,1.35748,1.35832,65363
2013.11.01,00:00,1.35834,1.35890,1.34797,1.34883,57498
2013.11.04,00:00,1.34857,1.35241,1.34417,1.35135,39428
2013.11.05,00:00,1.35132,1.35221,1.34487,1.34736,46154
2013.11.06,00:00,1.34739,1.35473,1.34672,1.35118,43658
2013.11.07,00:00,1.35146,1.35287,1.32946,1.34187,70918
2013.11.08,00:00,1.34186,1.34377,1.33174,1.33588,56766
2013.11.11,00:00,1.33552,1.34159,1.33444,1.34068,36131
2013.11.12,00:00,1.34048,1.34559,1.33588,1.34347,55328
2013.11.13,00:00,1.34341,1.34954,1.33898,1.34856,55890
2013.11.14,00:00,1.34819,1.34971,1.34180,1.34581,55501
2013.11.15,00:00,1.34580,1.35053,1.34318,1.34902,41964
2013.11.18,00:00,1.34951,1.35415,1.34740,1.35047,42977
2013.11.19,00:00,1.35038,1.35466,1.34873,1.35375,50000
2013.11.20,00:00,1.35371,1.35800,1.34149,1.34373,62836
2013.11.21,00:00,1.34388,1.34859,1.33990,1.34806,58562
2013.11.22,00:00,1.34823,1.35527,1.34617,1.35475,41106
2013.11.25,00:00,1.35480,1.35595,1.34898,1.35159,29641
2013.11.26,00:00,1.35165,1.35743,1.35147,1.35720,33636
2013.11.27,00:00,1.35709,1.36123,1.35573,1.35786,36183
2013.11.28,00:00,1.35779,1.36179,1.35631,1.36050,24801
2013.11.29,00:00,1.36045,1.36211,1.35807,1.35852,31930
2013.12.02,00:00,1.35868,1.36153,1.35256,1.35411,35917
2013.12.03,00:00,1.35409,1.36131,1.35238,1.35890,36939
2013.12.04,00:00,1.35868,1.36049,1.35278,1.35922,42495
2013.12.05,00:00,1.35923,1.36769,1.35427,1.36669,48397
2013.12.06,00:00,1.36657,1.37057,1.36194,1.37024,37875
2013.12.09,00:00,1.37135,1.37453,1.36937,1.37384,28305
2013.12.10,00:00,1.37380,1.37944,1.37337,1.37602,32951
2013.12.11,00:00,1.37604,1.38102,1.37399,1.37855,34885
2013.12.12,00:00,1.37851,1.38027,1.37372,1.37525,41636
2013.12.13,00:00,1.37524,1.37686,1.37089,1.37337,33869
2013.12.16,00:00,1.37280,1.37982,1.37233,1.37596,33993
2013.12.17,00:00,1.37595,1.37817,1.37227,1.37672,34513
2013.12.18,00:00,1.37665,1.38110,1.36738,1.36841,45751
2013.12.19,00:00,1.36835,1.36935,1.36488,1.36604,40935
2013.12.20,00:00,1.36602,1.37088,1.36248,1.36786,38720
2013.12.23,00:00,1.36717,1.37162,1.36671,1.36954,25490
2013.12.24,00:00,1.36957,1.37129,1.36544,1.36816,17497
2013.12.25,00:00,1.36790,1.36833,1.36627,1.36691,495
2013.12.26,00:00,1.36790,1.37014,1.36627,1.36901,15501
2013.12.27,00:00,1.36900,1.38925,1.36865,1.37379,38212
2013.12.30,00:00,1.37564,1.38186,1.37277,1.37965,28474
2013.12.31,00:00,1.37993,1.38120,1.37592,1.37887,19345
2014.01.01,00:00,1.37576,1.37725,1.37403,1.37654,1004
2014.01.02,00:00,1.37576,1.37745,1.36289,1.36710,40475
2014.01.03,00:00,1.36696,1.36719,1.35824,1.35829,33844
2014.01.06,00:00,1.35934,1.36526,1.35710,1.36275,37024
2014.01.07,00:00,1.36276,1.36557,1.35961,1.36149,37055
2014.01.08,00:00,1.36150,1.36346,1.35528,1.35748,40453
2014.01.09,00:00,1.35743,1.36326,1.35481,1.36072,41440
2014.01.10,00:00,1.36075,1.36865,1.35700,1.36631,36695
2014.01.13,00:00,1.36789,1.36843,1.36368,1.36703,34524
2014.01.14,00:00,1.36697,1.36989,1.36487,1.36780,40576
2014.01.15,00:00,1.36780,1.36803,1.35809,1.36043,51735
2014.01.16,00:00,1.36043,1.36488,1.35826,1.36190,54956
2014.01.17,00:00,1.36187,1.36204,1.35165,1.35258,48961
2014.01.20,00:00,1.35358,1.35673,1.35071,1.35509,37138
2014.01.21,00:00,1.35521,1.35682,1.35159,1.35600,52145
2014.01.22,00:00,1.35600,1.35830,1.35341,1.35465,48428
2014.01.23,00:00,1.35464,1.36977,1.35299,1.36952,69202
2014.01.24,00:00,1.36950,1.37383,1.36622,1.36787,65881
2014.01.27,00:00,1.36766,1.37159,1.36529,1.36725,55004
2014.01.28,00:00,1.36724,1.36879,1.36287,1.36703,48354
2014.01.29,00:00,1.36701,1.36841,1.36025,1.36624,71762
2014.01.30,00:00,1.36613,1.36648,1.35429,1.35537,64060
2014.01.31,00:00,1.35546,1.35722,1.34785,1.34870,71345
2014.02.03,00:00,1.34837,1.35350,1.34765,1.35242,59591
2014.02.04,00:00,1.35273,1.35382,1.34929,1.35175,52353
2014.02.05,00:00,1.35176,1.35549,1.34982,1.35324,50264
2014.02.06,00:00,1.35321,1.36183,1.34841,1.35891,54361
2014.02.07,00:00,1.35898,1.36424,1.35515,1.36374,47877
2014.02.10,00:00,1.36152,1.36510,1.36152,1.36445,23663
2014.02.11,00:00,1.36439,1.36824,1.36290,1.36374,30219
2014.02.12,00:00,1.36374,1.36522,1.35619,1.35926,32635
2014.02.13,00:00,1.35925,1.36913,1.35846,1.36788,34089
2014.02.14,00:00,1.36792,1.37143,1.36731,1.36972,43265
2014.02.17,00:00,1.37076,1.37237,1.36916,1.37059,30518
2014.02.18,00:00,1.37065,1.37695,1.36941,1.37577,42411
2014.02.19,00:00,1.37579,1.37727,1.37239,1.37324,35980
2014.02.20,00:00,1.37328,1.37620,1.36853,1.37177,40953
2014.02.21,00:00,1.37177,1.37580,1.37014,1.37373,27409
2014.02.24,00:00,1.37337,1.37711,1.37078,1.37339,28391
2014.02.25,00:00,1.37340,1.37667,1.37148,1.37447,30700
2014.02.26,00:00,1.37447,1.37566,1.36611,1.36856,36056
2014.02.27,00:00,1.36852,1.37262,1.36425,1.37097,34548
2014.02.28,00:00,1.37081,1.38245,1.36935,1.38049,43287
2014.03.03,00:00,1.37592,1.37922,1.37257,1.37337,36259
2014.03.04,00:00,1.37340,1.37811,1.37204,1.37423,33394
2014.03.05,00:00,1.37419,1.37488,1.37069,1.37321,32734
2014.03.06,00:00,1.37325,1.38727,1.37207,1.38600,44761
2014.03.07,00:00,1.38598,1.39148,1.38518,1.38700,36973
2014.03.10,00:00,1.38713,1.38973,1.38611,1.38755,24772
2014.03.11,00:00,1.38758,1.38785,1.38332,1.38592,23240
2014.03.12,00:00,1.38591,1.39139,1.38430,1.39027,25564
2014.03.13,00:00,1.39028,1.39662,1.38451,1.38677,35364
2014.03.14,00:00,1.38682,1.39364,1.38470,1.39100,33314
2014.03.17,00:00,1.39093,1.39470,1.38786,1.39213,25505
2014.03.18,00:00,1.39211,1.39422,1.38795,1.39336,28907
2014.03.19,00:00,1.39329,1.39338,1.38092,1.38320,30975
2014.03.20,00:00,1.38322,1.38443,1.37487,1.37781,33474
2014.03.21,00:00,1.37778,1.38102,1.37652,1.37930,24003
2014.03.24,00:00,1.37976,1.38754,1.37599,1.38383,27440
2014.03.25,00:00,1.38379,1.38466,1.37490,1.38257,34516
2014.03.26,00:00,1.38257,1.38271,1.37759,1.37783,28674
2014.03.27,00:00,1.37836,1.37963,1.37280,1.37398,32034
2014.03.28,00:00,1.37398,1.37726,1.37045,1.37518,27562
2014.03.31,00:00,1.37613,1.38079,1.37232,1.37685,29664
2014.04.01,00:00,1.37683,1.38146,1.37683,1.37923,25598
2014.04.02,00:00,1.37920,1.38197,1.37527,1.37666,24715
2014.04.03,00:00,1.37665,1.38056,1.36977,1.37193,29976
2014.04.04,00:00,1.37193,1.37307,1.36722,1.37020,45113
2014.04.07,00:00,1.36973,1.37480,1.36957,1.37410,30571
2014.04.08,00:00,1.37409,1.38109,1.37368,1.37964,41691
2014.04.09,00:00,1.37958,1.38613,1.37794,1.38545,43940
2014.04.10,00:00,1.38544,1.38984,1.38355,1.38853,42862
2014.04.11,00:00,1.38853,1.39049,1.38630,1.38844,37862
2014.04.14,00:00,1.38437,1.38623,1.38077,1.38201,41364
2014.04.15,00:00,1.38200,1.38328,1.37896,1.38139,37598
2014.04.16,00:00,1.38137,1.38510,1.38032,1.38146,28143
2014.04.17,00:00,1.38147,1.38642,1.38104,1.38127,25187
2014.04.18,00:00,1.38125,1.38217,1.38078,1.38134,10497
2014.04.21,00:00,1.38116,1.38299,1.37866,1.37922,17624
2014.04.22,00:00,1.37920,1.38243,1.37846,1.38045,29484
2014.04.23,00:00,1.38047,1.38540,1.37996,1.38161,35713
2014.04.24,00:00,1.38164,1.38430,1.37909,1.38308,33909
2014.04.25,00:00,1.38307,1.38477,1.38264,1.38339,28966
2014.04.28,00:00,1.38443,1.38789,1.38141,1.38503,34071
2014.04.29,00:00,1.38493,1.38786,1.38051,1.38115,33472
2014.04.30,00:00,1.38111,1.38760,1.37746,1.38663,40782
2014.05.01,00:00,1.38663,1.38886,1.38623,1.38689,23160
2014.05.02,00:00,1.38689,1.38808,1.38116,1.38730,33084
2014.05.05,00:00,1.38833,1.38854,1.38640,1.38745,24454
2014.05.06,00:00,1.38750,1.39507,1.38716,1.39270,34902
2014.05.07,00:00,1.39278,1.39380,1.39094,1.39094,35378
2014.05.08,00:00,1.39100,1.39927,1.38327,1.38391,42666
2014.05.09,00:00,1.38393,1.38437,1.37449,1.37547,38058
2014.05.12,00:00,1.37519,1.37742,1.37488,1.37566,29336
2014.05.13,00:00,1.37566,1.37710,1.36886,1.37025,42708
2014.05.14,00:00,1.37024,1.37303,1.36975,1.37139,36670
2014.05.15,00:00,1.37141,1.37317,1.36479,1.37084,46121
2014.05.16,00:00,1.37082,1.37262,1.36847,1.36975,33649
2014.05.19,00:00,1.36919,1.37336,1.36919,1.37082,44818
2014.05.20,00:00,1.37081,1.37132,1.36776,1.37009,43850
2014.05.21,00:00,1.37007,1.37228,1.36341,1.36862,58542
2014.05.22,00:00,1.36861,1.36873,1.36446,1.36552,51986
2014.05.23,00:00,1.36544,1.36581,1.36151,1.36312,50182
2014.05.26,00:00,1.36216,1.36539,1.36108,1.36448,34240
2014.05.27,00:00,1.36453,1.36681,1.36121,1.36337,57361
2014.05.28,00:00,1.36339,1.36373,1.35880,1.35902,56309
2014.05.29,00:00,1.35903,1.36253,1.35856,1.36010,55138
2014.05.30,00:00,1.36009,1.36496,1.35979,1.36326,55566
2014.06.02,00:00,1.36354,1.36362,1.35873,1.35957,54063
2014.06.03,00:00,1.35958,1.36473,1.35869,1.36271,54119
2014.06.04,00:00,1.36270,1.36386,1.35959,1.35978,59456
2014.06.05,00:00,1.35978,1.36694,1.35025,1.36597,94461
2014.06.06,00:00,1.36608,1.36772,1.36210,1.36420,67885
2014.06.09,00:00,1.36424,1.36681,1.35819,1.35929,48114
2014.06.10,00:00,1.35922,1.36012,1.35330,1.35465,58315
2014.06.11,00:00,1.35455,1.35565,1.35209,1.35302,58093
2014.06.12,00:00,1.35299,1.35715,1.35118,1.35514,66606
2014.06.13,00:00,1.35514,1.35785,1.35203,1.35399,61301
2014.06.16,00:00,1.35394,1.35788,1.35125,1.35724,50416
2014.06.17,00:00,1.35713,1.35865,1.35357,1.35460,49324
2014.06.18,00:00,1.35459,1.35987,1.35411,1.35945,58115
2014.06.19,00:00,1.35920,1.36429,1.35835,1.36069,58287
2014.06.20,00:00,1.36059,1.36334,1.35638,1.35966,48765
2014.06.23,00:00,1.35917,1.36129,1.35735,1.36035,46204
2014.06.24,00:00,1.36027,1.36271,1.35829,1.36047,52446
2014.06.25,00:00,1.36051,1.36508,1.36000,1.36280,47022
2014.06.26,00:00,1.36279,1.36407,1.35752,1.36105,53430
2014.06.27,00:00,1.36097,1.36507,1.36085,1.36471,51284
2014.06.30,00:00,1.36378,1.36971,1.36378,1.36912,50979
2014.07.01,00:00,1.36911,1.36998,1.36751,1.36779,46411
2014.07.02,00:00,1.36781,1.36818,1.36416,1.36585,43899
2014.07.03,00:00,1.36585,1.36639,1.35957,1.36095,56687
2014.07.04,00:00,1.36095,1.36106,1.35849,1.35934,29862
2014.07.07,00:00,1.35931,1.36085,1.35753,1.36033,37917
2014.07.08,00:00,1.36038,1.36168,1.35876,1.36115,39672
2014.07.09,00:00,1.36115,1.36479,1.36017,1.36398,49186
2014.07.10,00:00,1.36399,1.36503,1.35886,1.36078,51403
2014.07.11,00:00,1.36074,1.36242,1.35913,1.36065,45448
2014.07.14,00:00,1.35978,1.36397,1.35968,1.36177,42390
2014.07.15,00:00,1.36177,1.36274,1.35613,1.35667,63859
2014.07.16,00:00,1.35673,1.35727,1.35204,1.35239,50048
2014.07.17,00:00,1.35241,1.35399,1.35159,1.35253,51053
2014.07.18,00:00,1.35251,1.35355,1.34905,1.35235,55361
2014.07.21,00:00,1.35256,1.35484,1.35125,1.35229,41423
2014.07.22,00:00,1.35231,1.35291,1.34583,1.34651,61100
2014.07.23,00:00,1.34649,1.34737,1.34544,1.34626,46553
2014.07.24,00:00,1.34620,1.34844,1.34376,1.34631,54647
2014.07.25,00:00,1.34631,1.34751,1.34208,1.34297,51632
2014.07.28,00:00,1.34286,1.34433,1.34264,1.34392,34985
2014.07.29,00:00,1.34366,1.34440,1.34038,1.34074,47449
2014.07.30,00:00,1.34073,1.34147,1.33664,1.33964,72484
2014.07.31,00:00,1.33953,1.34000,1.33710,1.33898,56397
2014.08.01,00:00,1.33882,1.34443,1.33779,1.34290,66882
2014.08.04,00:00,1.34292,1.34321,1.34089,1.34210,38404
2014.08.05,00:00,1.34207,1.34242,1.33577,1.33754,54598
2014.08.06,00:00,1.33754,1.33864,1.33325,1.33818,71025
2014.08.07,00:00,1.33816,1.33933,1.33366,1.33625,70485
2014.08.08,00:00,1.33621,1.34326,1.33429,1.34098,74171
2014.08.11,00:00,1.34043,1.34107,1.33799,1.33840,40321
2014.08.12,00:00,1.33814,1.33857,1.33355,1.33684,50819
2014.08.13,00:00,1.33663,1.34147,1.33417,1.33637,59130
2014.08.14,00:00,1.33640,1.34073,1.33480,1.33642,59889
2014.08.15,00:00,1.33640,1.34113,1.33582,1.33986,64439
2014.08.18,00:00,1.33930,1.33990,1.33523,1.33629,43455
2014.08.19,00:00,1.33629,1.33633,1.33126,1.33192,56757
2014.08.20,00:00,1.33193,1.33239,1.32548,1.32586,71013
2014.08.21,00:00,1.32588,1.32881,1.32414,1.32803,57471
2014.08.22,00:00,1.32804,1.32961,1.32202,1.32410,66487
2014.08.25,00:00,1.31976,1.32175,1.31832,1.31913,48607
2014.08.26,00:00,1.31914,1.32142,1.31641,1.31669,65029
2014.08.27,00:00,1.31673,1.32093,1.31521,1.31922,69845
2014.08.28,00:00,1.31912,1.32204,1.31592,1.31814,70976
2014.08.29,00:00,1.31806,1.31957,1.31333,1.31387,65073
2014.09.01,00:00,1.31268,1.31450,1.31186,1.31280,39035
2014.09.02,00:00,1.31270,1.31362,1.31098,1.31323,66034
2014.09.03,00:00,1.31326,1.31595,1.31217,1.31498,71496
2014.09.04,00:00,1.31498,1.31536,1.29196,1.29428,98083
2014.09.05,00:00,1.29429,1.29817,1.29214,1.29517,82800
2014.09.08,00:00,1.29543,1.29585,1.28810,1.28929,78193
2014.09.09,00:00,1.28928,1.29569,1.28589,1.29360,92492
2014.09.10,00:00,1.29380,1.29622,1.28832,1.29164,97884
2014.09.11,00:00,1.29164,1.29513,1.28965,1.29229,87768
2014.09.12,00:00,1.29233,1.29788,1.29083,1.29475,84209
2014.09.15,00:00,1.29705,1.29705,1.29082,1.29392,62706
2014.09.16,00:00,1.29392,1.29945,1.29217,1.29589,84269
2014.09.17,00:00,1.29589,1.29811,1.28515,1.28646,99284
2014.09.18,00:00,1.28647,1.29303,1.28340,1.29223,93625
2014.09.19,00:00,1.29223,1.29284,1.28277,1.28277,103888
2014.09.22,00:00,1.28326,1.28672,1.28156,1.28486,72484
2014.09.23,00:00,1.28491,1.29007,1.28421,1.28459,78849
2014.09.24,00:00,1.28461,1.28633,1.27736,1.27800,82263
2014.09.25,00:00,1.27796,1.27828,1.26962,1.27502,105560
2014.09.26,00:00,1.27502,1.27602,1.26764,1.26821,88619
2014.09.29,00:00,1.26823,1.27143,1.26631,1.26847,123943
2014.09.30,00:00,1.26847,1.27019,1.25705,1.26303,167032
2014.10.01,00:00,1.26301,1.26391,1.25830,1.26214,160979
2014.10.02,00:00,1.26214,1.26983,1.26133,1.26684,210266
2014.10.03,00:00,1.26684,1.26742,1.25000,1.25133,152343
2014.10.06,00:00,1.25120,1.26743,1.25084,1.26545,142870
2014.10.07,00:00,1.26543,1.26815,1.25830,1.26686,210313
2014.10.08,00:00,1.26685,1.27484,1.26222,1.27326,217084
2014.10.09,00:00,1.27327,1.27909,1.26636,1.26899,230244
2014.10.10,00:00,1.26900,1.27154,1.26048,1.26124,171276
2014.10.13,00:00,1.26298,1.27613,1.26201,1.27506,158356
2014.10.14,00:00,1.27506,1.27678,1.26394,1.26571,183561
2014.10.15,00:00,1.26572,1.28867,1.26242,1.28367,308132
2014.10.16,00:00,1.28366,1.28445,1.27052,1.28082,298993
2014.10.17,00:00,1.28082,1.28364,1.27435,1.27597,168853
2014.10.20,00:00,1.27502,1.28163,1.27307,1.27993,132823
2014.10.21,00:00,1.27998,1.28399,1.27139,1.27150,165018
2014.10.22,00:00,1.27150,1.27393,1.26366,1.26478,146058
2014.10.23,00:00,1.26477,1.26763,1.26132,1.26459,142197
2014.10.24,00:00,1.26459,1.26951,1.26344,1.26702,127856
2014.10.27,00:00,1.26745,1.27230,1.26652,1.26976,121220
2014.10.28,00:00,1.26977,1.27644,1.26842,1.27338,132195
2014.10.29,00:00,1.27337,1.27701,1.26304,1.26313,137166
2014.10.30,00:00,1.26314,1.26390,1.25467,1.26125,183830
2014.10.31,00:00,1.26125,1.26167,1.24850,1.25335,167217
2014.11.03,00:00,1.25040,1.25136,1.24375,1.24805,145555
2014.11.04,00:00,1.24805,1.25769,1.24805,1.25448,128086
2014.11.05,00:00,1.25448,1.25666,1.24566,1.24849,151850
2014.11.06,00:00,1.24847,1.25329,1.23643,1.23739,168436
2014.11.07,00:00,1.23740,1.24690,1.23562,1.24525,159050
2014.11.10,00:00,1.24712,1.25089,1.24181,1.24199,117996
2014.11.11,00:00,1.24173,1.24988,1.23939,1.24742,126676
2014.11.12,00:00,1.24746,1.24973,1.24186,1.24373,153569
2014.11.13,00:00,1.24374,1.24912,1.24256,1.24755,141869
2014.11.14,00:00,1.24758,1.25458,1.23979,1.25262,212428
2014.11.17,00:00,1.25299,1.25770,1.24445,1.24485,163342
2014.11.18,00:00,1.24485,1.25449,1.24428,1.25355,172305
2014.11.19,00:00,1.25355,1.25999,1.25119,1.25532,200781
2014.11.20,00:00,1.25532,1.25749,1.25036,1.25382,239375
2014.11.21,00:00,1.25377,1.25678,1.23744,1.23901,240837
2014.11.24,00:00,1.23647,1.24442,1.23621,1.24417,170159
2014.11.25,00:00,1.24420,1.24868,1.24015,1.24738,184149
2014.11.26,00:00,1.24738,1.25314,1.24432,1.25057,180581
2014.11.27,00:00,1.25058,1.25231,1.24642,1.24661,102835
2014.11.28,00:00,1.24660,1.24900,1.24257,1.24448,146415
2014.12.01,00:00,1.24655,1.25062,1.24187,1.24687,201142
2014.12.02,00:00,1.24687,1.24757,1.23762,1.23824,156655
2014.12.03,00:00,1.23824,1.23900,1.23007,1.23101,189965
2014.12.04,00:00,1.23101,1.24559,1.22790,1.23768,250026
2014.12.05,00:00,1.23767,1.23925,1.22717,1.22873,200243
2014.12.08,00:00,1.22857,1.23436,1.22466,1.23147,180677
2014.12.09,00:00,1.23152,1.24476,1.22915,1.23730,248501
2014.12.10,00:00,1.23731,1.24477,1.23614,1.24477,225729
2014.12.11,00:00,1.24477,1.24946,1.23697,1.24094,261486
2014.12.12,00:00,1.24091,1.24850,1.23838,1.24552,210070
2014.12.15,00:00,1.24698,1.24785,1.24140,1.24365,213468
2014.12.16,00:00,1.24365,1.25693,1.24333,1.25094,285099
2014.12.17,00:00,1.25094,1.25153,1.23198,1.23411,281485
2014.12.18,00:00,1.23411,1.23522,1.22655,1.22854,231268
2014.12.19,00:00,1.22855,1.23017,1.22195,1.22267,172746
2014.12.22,00:00,1.22206,1.22720,1.22161,1.22284,106354
2014.12.23,00:00,1.22284,1.22451,1.21641,1.21724,113405
2014.12.24,00:00,1.21726,1.22196,1.21689,1.21887,60140
2014.12.26,00:00,1.22215,1.22253,1.21678,1.21772,45295
2014.12.29,00:00,1.21777,1.22205,1.21421,1.21503,100789
2014.12.30,00:00,1.21505,1.21869,1.21233,1.21585,110399
2014.12.31,00:00,1.21564,1.21693,1.20968,1.20993,74601
2015.01.02,00:00,1.21043,1.21068,1.20010,1.20036,147201
2015.01.05,00:00,1.19489,1.19760,1.18535,1.19327,208221
2015.01.06,00:00,1.19327,1.19683,1.18837,1.18893,206784
2015.01.07,00:00,1.18893,1.18961,1.18016,1.18390,223914
2015.01.08,00:00,1.18390,1.18469,1.17537,1.17926,174862
2015.01.09,00:00,1.17926,1.18457,1.17621,1.18426,211346
2015.01.12,00:00,1.18451,1.18704,1.17857,1.18332,173632
2015.01.13,00:00,1.18330,1.18591,1.17526,1.17719,208787
2015.01.14,00:00,1.17719,1.18459,1.17268,1.17883,262660
2015.01.15,00:00,1.17891,1.17919,1.15674,1.16302,403582
2015.01.16,00:00,1.16303,1.16483,1.14595,1.15677,302879
2015.01.19,00:00,1.15528,1.16385,1.15508,1.16033,161213
2015.01.20,00:00,1.16032,1.16148,1.15398,1.15482,170233
2015.01.21,00:00,1.15482,1.16797,1.15409,1.16089,221341
2015.01.22,00:00,1.16089,1.16513,1.13157,1.13646,306082
2015.01.23,00:00,1.13646,1.13733,1.11137,1.12091,312214
2015.01.26,00:00,1.11497,1.12950,1.10969,1.12371,227889
2015.01.27,00:00,1.12373,1.14221,1.12231,1.13800,252220
2015.01.28,00:00,1.13800,1.13828,1.12756,1.12856,251388
2015.01.29,00:00,1.12861,1.13674,1.12614,1.13184,233199
2015.01.30,00:00,1.13183,1.13631,1.12787,1.12986,238822
2015.02.02,00:00,1.13100,1.13619,1.12918,1.13401,203809
2015.02.03,00:00,1.13402,1.15333,1.13119,1.14794,285819
2015.02.04,00:00,1.14794,1.14844,1.13150,1.13447,266930
2015.02.05,00:00,1.13447,1.14983,1.13035,1.14757,279086
2015.02.06,00:00,1.14758,1.14849,1.13112,1.13202,230740
2015.02.09,00:00,1.12967,1.13589,1.12697,1.13226,195496
2015.02.10,00:00,1.13227,1.13449,1.12723,1.13196,215619
2015.02.11,00:00,1.13194,1.13468,1.12793,1.13353,189964
2015.02.12,00:00,1.13353,1.14227,1.13015,1.14009,248720
2015.02.13,00:00,1.14010,1.14428,1.13792,1.13975,184401
2015.02.16,00:00,1.13966,1.14286,1.13189,1.13526,124259
2015.02.17,00:00,1.13546,1.14487,1.13212,1.14101,213723
2015.02.18,00:00,1.14097,1.14155,1.13334,1.13959,193466
2015.02.19,00:00,1.13959,1.14498,1.13546,1.13670,180564
2015.02.20,00:00,1.13670,1.14293,1.12787,1.13765,248435
2015.02.23,00:00,1.13913,1.13954,1.12947,1.13342,146373
2015.02.24,00:00,1.13342,1.13579,1.12879,1.13399,173950
2015.02.25,00:00,1.13401,1.13883,1.13352,1.13604,153163
2015.02.26,00:00,1.13604,1.13795,1.11830,1.11962,182556
2015.02.27,00:00,1.11963,1.12449,1.11756,1.11899,186887
2015.03.02,00:00,1.11816,1.12403,1.11594,1.11835,138457
2015.03.03,00:00,1.11821,1.12173,1.11541,1.11749,145226
2015.03.04,00:00,1.11749,1.11851,1.10609,1.10760,172597
2015.03.05,00:00,1.10765,1.11142,1.09871,1.10270,206340
2015.03.06,00:00,1.10274,1.10325,1.08413,1.08486,206166
2015.03.09,00:00,1.08261,1.09062,1.08221,1.08512,156762
2015.03.10,00:00,1.08512,1.08549,1.06921,1.06969,256260
2015.03.11,00:00,1.06967,1.07166,1.05107,1.05468,285298
2015.03.12,00:00,1.05468,1.06837,1.04939,1.06348,283623
2015.03.13,00:00,1.06346,1.06350,1.04618,1.04954,236061
